hash0,hash1,hash2,task
25765f1400c13dd7f947468959b703fe,61b765abd1e80e49e629ab067fba78c5,76d8d9481c0ca064e3377bd5b79a77cc,comparison-clusters-1
306f7d320b05e8716008d37a5ad30b6c,b1952b40239b9eb03d59ce025fa9a915,404498fca3ec73c60a18897bbc9c4f42,comparison-clusters-1
b8563dec7fbe9b506d35de33de0e753e,af55f026d100a073f146b5951b28635a,2b2c1b1b9cae16c6c3febd91dc659938,comparison-clusters-1
84f403e0f621afcb8527a6625e292358,9a9af15da2a321b8f37bb18965652704,72a72b34ad137300e1316cd586532080,comparison-clusters-1
6f2d4c526d55b175c9e2dbec89e3b2e2,f716a88319dad6e3a72abd69622bc90f,e37f195afa3583860ab38f48a34cb62e,comparison-clusters-1
74b0b1187042942bb1c99a7c6b5c4381,a35aea095d35a7001f40caff4b48cc58,c0e8dd556dd82a79484be3a2613c4f17,comparison-clusters-1
00e97ff7650e9b4cf8959b6c77489cea,3bffa8a46cd565ecb3d6ee43595bdfd8,e862feec9ae755346a035ba69ab2aa54,comparison-clusters-1
a5bf07adfca70bbb0300612f1bdbe018,aa2417660ec19c5a5eecc28b98563b05,ddbc96cfbea94ddf2d183119b7c636e2,comparison-clusters-1
f2adf1114429bb21da71b6ca00e97f56,a4ff3550c705b881e51ef9dd98bae0c8,6aa0effbd208d3f8858905467e877fef,comparison-clusters-1
05e53ec1141d67e3c5e90ac98a8f23ad,5bc8265d081814c01b7441c2d818cfd5,2fcdce09bb2843ff12a8202a52691df4,comparison-clusters-1
3a615d9eb01be04a2d14481709ddb62f,b2407c027aac80ffa055b6e8455ac6d7,0769477d238288a13ab4bedb8da428d0,comparison-clusters-1
a3d556b448736c9e104e2c035c8a7985,5c9b73b65fe1a501714c4171e0885699,7a91a69f116a9b5a5e5a56b280f84e40,comparison-clusters-1
11fe974cdb18d9dd172a956d821173b6,625df7fdf2edca23df3af409e5a4fc4d,def835677a1b90475b12cabbda58582e,comparison-clusters-1
fe0bd36a775723049e2f3ec1847ac4b9,60abd295e0243b0725fde671c407a41e,ecf3d88b5d20e2da4b94a4235c681623,comparison-clusters-1
155cf05fd5321d2b5ad911511df09342,37f0efff9439330f7c8953680eda23a1,9ed8e0a0da2d411cefde8bdee76bca12,comparison-clusters-1
9ac332c4f4f53876bff0fd2beed687bd,f1acb5e660ea64b1c7affa29e5ac458c,76d8d9481c0ca064e3377bd5b79a77cc,comparison-clusters-1
ee17764786317edf4cab1f0edc30687b,58b3eeae4ba5b2360680b3443a7bc85f,59dab0ee6b33df606763cbc3b9c1a09c,comparison-clusters-1
0fd392b294c1256d74409bec89a9b3e9,c7d00c0d939bbc668ab379571b86723e,471a5dd7d2c46c5111778657e0f69887,comparison-clusters-1
efcf592c673161b602d943bc11066a26,08b3c3b9b518394592ade39faf22bacf,83be533e9d043611234ccc5443b2e6ae,comparison-clusters-1
32a80da50bb792a3fdd5a13b4864af3c,aa2cec46331cd3da433e6c65fd61d21a,94fd7e32cc5d2e0e9dd896b0dc4ee616,comparison-clusters-1
33adb6974d66a0bc6d0b20fc8870164b,4e7e7130faef80213fd8ea2a7237d92e,ecf6c1ee5c395bb82db13d25a9878cf8,comparison-clusters-1
23f3bd5bcb7a3a080423f845db416be4,c812012c174400c0e4b7ac4045f20328,1b0d40270dea462477afb594d7f21672,comparison-clusters-1
460bc41dc34c07dca6210a3fc3680a94,89d7fb3de9863a6b6c01a9698452c166,9c352eb735cdb4e2e39554e7f33f73c4,comparison-clusters-1
30b307edc063157c297e8aa71cc79abf,7a0d7995eae8a1a912f97a2ad1372210,260ec510a6baa3b952c4004ef17cbc0c,comparison-clusters-1
d549615d227d16f4bee30224c3df7b1a,ad7cc90510f47358b8a05c82b599db36,d2c8ef7bc4b58ef373e72f58d671abf1,comparison-clusters-1
8355afc4cc7be3d7bea8b44d48c1211d,119b8abc137a4c3b81d37c4a10243a90,6af6beb78da2d410cc7879287d71cb38,comparison-clusters-1
b6f0dc2f5b95da57b5d5ba647e5d5e06,5a74312125ac6cd89d5e3dc042c50d2a,36045bbb10a272af787736d415e921a3,comparison-clusters-1
9c32caeac258c6ec41d5f44adce96d50,1926f1385cb6d6c89b5bde28ee62538a,8a00d825f9271f8aa3ee6602666678c4,comparison-clusters-1
773e2c4f318713a386af79383b119964,7d820c5e4a196fbfa49d58dd1c6c1545,87e4e380554ab8d1dbaf62cf15a87975,comparison-clusters-1
ab5c962ddec0b3b07c9d4c55ae3bb090,47fcf04540d772749b9528b413df5974,7c0568f93f3637ba955d09001d6d6025,comparison-clusters-1
9deec8e2334885724170b4a431176cbc,2da34fac6fbd056a242b870c857f0a92,05dcf823f3aef2a0250df1272b881ad5,comparison-clusters-1
47fbfa6a2106b91a4ed2cab3b020d188,4d9fc8030705eb08f55bffa46dd117b2,cdb5ff434f784b933709a7f94b1dd105,comparison-clusters-1
d25c867639d4169780402d1f7777e8f0,7cb49f5d6b89f9b0825d6fd06751c2eb,9af6d851d5b35c20c062d04bd9cf107b,comparison-clusters-1
9199f86f3b810d5ca77ecd73d12785f6,0f2435ed0ca8cd8499b760e36073cfdb,81fefb321be2f402b67ce5cfbb08fe6f,comparison-clusters-1
b147e3f3a73f287fe5f5772037940e16,a15f5d44cd842abc0639979ead89d968,6cde34e6452b01bb25aa66f2c7e719e3,comparison-clusters-1
410e22d8ab62668f0bf101a38689d9b5,dc7b26f99d40ef4f4b65b5f9d3a61a88,81fefb321be2f402b67ce5cfbb08fe6f,comparison-clusters-1
6dbf54799701a92ba6cb8b89db5521d0,f70c8dab9ae88c2b4d12896f7601dc2e,4517a35754498d0938361ba44b6a3322,comparison-clusters-1
f952d048f7a7a0785c475c6c92737d7c,87a96a5085cf98e374ae83ddc986900d,5a25c6f17fed1466293e75db3cee0fdf,comparison-clusters-1
6023911884b9e0591c693aaa46a700fe,d88d78189f5545191bfad59ceea8a12c,1b4aa877f7e75571d2a593dd31a2997f,comparison-clusters-1
7ebe8e1c6646187becb8d5902bc5aac0,960ce2929487cc23be6c515393371d72,89a39153886fa14321763ca1500c4204,comparison-clusters-1
870ae659a3028dbb06cd7c29366fac8e,53a727caf08a99033a5971666f183cdf,7fb2a1cd54dfc5bbb4906e66538d3792,comparison-clusters-1
84f403e0f621afcb8527a6625e292358,f34945e909211e271c145ed659c6ad36,d56be472bf2818282c541ff2bd3fac19,comparison-clusters-1
769bc766d46700a2e1c2b208d590aec1,c778cfc31586b167aae8f4487dea9023,cd766065108e391d423ae0f98a020229,comparison-clusters-1
1e64155ed19de00e06d1f9fec6035d2e,f33b45053e475fe5152852bc18dc119e,c60d9afdf76bb7624e007d2cb9bba285,comparison-clusters-1
97435fd75d00a11af2ba2c111361ba1c,219b2098cb345875373c72ac6d77fa37,c8e559d0af1da1bf5f392ecba2e06e09,comparison-clusters-1
2716195045dfa01ee6a34d9f2fed0dc9,aaf37f36d9ffde417d3dc25f53fabbd2,1823443dc9ffec9d1a7edf1052122e4a,comparison-clusters-1
bd7215e08bf34477e80f7eb3f17b40af,f5414e21f4e48e41ca3f929b6c9e3995,72805a605ccd0fc0ff699c63862a4ffa,comparison-clusters-1
bd7215e08bf34477e80f7eb3f17b40af,444fb122e20ec9b60dc5599f8b5e5902,eadd80eac45af45dec07e0660db306f7,comparison-clusters-1
85530e0f2724d5881b99febe9cbf7caf,af4f7140212024e046ad3831393ee1e7,e46458df6c4e3e3408a4563445b7d9f0,comparison-clusters-1
90048f2d487dccee6798386cc0100f68,a31d2dd5e3f855c7c4649e6e4846d702,2e8fb6b74c46cb0608705d50943083cb,comparison-clusters-1
4fbef7ce0b0684bbaf90932999acfbe2,db23924d897ba6f3f67f75aaa6694a87,658f41ea262d4504b6fc928992f6a031,comparison-clusters-1
8adcbc57f96a673ba71db526ff7986d2,d89914874c36d8bd140e6616c4fea8b3,6aafbcb8e7fede36e19958214c8e25f7,comparison-clusters-1
880c6502a4622fd6a1789e8d16343999,6841dfeb764b430cbcd38e19f544d4da,b8b16fafea14e54211815721d85df3f4,comparison-clusters-1
8e633dbdde08b55571460127fdc3567d,db6e9df15969878e28e7a56556c2cf1d,6c72cfba53f647d07ed5150e2bab8b41,comparison-clusters-1
f1bd63469f29e49dd17cf09f913a5911,4476dce43e9f84f73bced2f33d383322,b8fdaba2884461e7ce7234ed76e9f0cd,comparison-clusters-1
89d7fb3de9863a6b6c01a9698452c166,9c352eb735cdb4e2e39554e7f33f73c4,a5a3e648bb390282451ae235bbdd73e7,comparison-clusters-1
1cacf646489f26b722ebbbd5dbf989b1,44baf2ccd63a67226d6d870a5c894b0c,11842124e2bdb2cfd58c98faead37937,comparison-clusters-1
7684dc2ab2f02927e6946f8ed1581a51,2b1416a65a4acbf1cd7233c353c4eb4b,10a2a9af94119a2b54fa2c3bd0db7208,comparison-clusters-1
4f08ad11e1e5cd4bb2dd0fa90af93d3c,f6fac203747dc8cb92194c0200b2429c,26f135bcde0d42170c5e2e0a10079617,comparison-clusters-1
704130ac29795bbcfc7c2ce309c2bc85,80f521daec7fc6afe35f04a18f7d3972,ec3181941bd1de45eef9c735fa47682f,comparison-clusters-1
6d2be1e2b3f2f4d5a933927cbf722edd,8d3af69ae7ccfd4e8f68cb361a8dee0a,e0e1f96cc463ad2c247a7402da38fc3f,comparison-clusters-1
9deec8e2334885724170b4a431176cbc,517db206444260f6219a3ba20766ada5,3da4a8df3b6e775260a55825c3de6a51,comparison-clusters-1
f33f3c5a64e3e9e33a72fa4ef187d431,874bcfd66e3bd0790cc05f7dc20ca628,5a1764bf54bdb8e6e1be55ae0ae5c508,comparison-clusters-1
7d62f9f008bf569321f2a0472f11ccd5,d9950b01161aa8ead53193ce42f42a60,f72b8d0118d42e844440c2d1c90847a9,comparison-clusters-1
369325ecfbcf1b00e5c88c2b2e056cdb,a3e3f126362ee4b48c4ef8a8fa4f7587,c05086628e85d9362f37d275955055f8,comparison-clusters-1
de2394445d31cafef2648a037bbd3919,105f83630fc95fda4f932a4025403faf,bc938c3ed2ac50f783aca5a2ff86ce3f,comparison-clusters-1
06f6102bf199c0ef8e312de1b777d408,6ced06d6c7dacd8d0ea586d7d4c8c975,5b66ff74a3c9d86f2bcf688116e10320,comparison-clusters-1
7ab9aae481b8098fa228429e7b3310cc,d94abafcb6a68edda9e744f57943fbda,5c9b73b65fe1a501714c4171e0885699,comparison-clusters-1
e0c88d865476b557f7bf41b5b77f76fb,e4f8c99b694cc3b3628894adf00f6662,6ad158434456332bb21cb3a37e5553c8,comparison-clusters-1
7107dd19f1e2edd583f75ced732d518c,70f40b69824119febab62195cb78bff0,d82f86360605fef82c626b12dcb72eb3,comparison-clusters-1
e2f13339be407b52c9390920df933c0c,6cde34e6452b01bb25aa66f2c7e719e3,7ce3e4b24b18e6cf2f8b0576a8f8cd3b,comparison-clusters-1
36123cc06b33cc7a28ba4f4a4c6a33f7,6c0ac9f28c83063c658379cf262cce2a,205d22a645dbe675eeccd8c3d681950a,comparison-clusters-1
de2394445d31cafef2648a037bbd3919,105f83630fc95fda4f932a4025403faf,377289045cb5bcd1a72332871f543abb,comparison-clusters-1
b9a87d2091d328ea96e9d144aa65848a,06e012e9a6cd66990ccec803c143a41b,d4165bfac280ce88a36a61eb7524b1dc,comparison-clusters-1
a6e79ad7493f2dee21f58d6abe5760d6,d3db72bfb78dc68121458ab7753809cb,d49701f144e052a4b606077e0b6eafc1,comparison-clusters-1
b415fa0c099d26300cf2ff9fe84994bc,451a6752de12412b17b0e461e7f0bac4,423624157210fabe79c64cea9a4e0553,comparison-clusters-1
870ae659a3028dbb06cd7c29366fac8e,105f83630fc95fda4f932a4025403faf,7fb2a1cd54dfc5bbb4906e66538d3792,comparison-clusters-1
4ed0447e1c95b15d7722f7b7213a936d,6e21e6e37deec4545adcf72748b2535a,ea18e84de89c09f5feb4aab4947be5e6,comparison-clusters-1
eeb2724ad06a69f06aafca05554920a5,a998a5386babec36c6c902afb7a14c50,c88d8d14aaa0f2ec59f3bb664665fb73,comparison-clusters-1
7cae219ade468f190c52af3e1b682bd1,cc7cfba04be6766b726ae15ee0515132,4e8cf808904a2eff3fb772cbc8516f57,comparison-clusters-1
b91bcf8f09047f3a8a369ca1f1e8c030,ac2716d6476ed4e751d3cf253d70f0e9,ae5d6ee711644852f88a67109b6eb650,comparison-clusters-1
be9b50b127b61cfd333446194c4cd77b,cc2323d40250e1c097f03930d5de34a4,0aa84fffabc0142395dfd3507ed15a09,comparison-clusters-1
37d91e0cc60f003c562e6f6b39382438,ca4753e446e524b976770a5828b7ea43,5a289be31592367a32d784020fee6ade,comparison-clusters-1
0fa183b47a3888442aae27a8c1ddc887,351af62045ba6a07aa971c6e93b3a5e2,4f488ebef0d7d555f2f8206c1654b3b4,comparison-clusters-1
9c96e14c2c9324e84540ef343a7a7230,148a90ceca33d15e1fac2d6ca3234aeb,284a6fd1b128dc05b1a4ece643a5971f,comparison-clusters-1
2c876c1be2836dc2a4addc7d93198722,cc5625ad1874c20908e42dd18f1b5a36,f644c9ca797f2ea4fd2a4c8f7aad069b,comparison-clusters-1
b7ec13394093c8ef6d643c58da4f37b3,8a00d825f9271f8aa3ee6602666678c4,93ffc88dc38dc0bd43399e549e5ea842,comparison-clusters-1
ac620bfa0bc98967055d43e6533b81ba,3c1596d5395a747db0bd41d1239a0bb8,2d1a740b4798fc0e2404dc6904ad2c60,comparison-clusters-1
5730a906beb7cada8130dfcce5278b1a,60a4241f2cf16df7302a357fce449363,2f2c3ca0f25c90307c9d760fad0733d5,comparison-clusters-1
b7574ba3099cdd4a115214f1397884f5,34f8cee7c5b6df5f9a3513d2aa29c8e1,fc4d28e2677cef522a4b47cf7485fe05,comparison-clusters-1
24bb046a6312ebd8a4bf43bd35ae1fdf,c7db0a0a3e83e86f09e78a3106b67cec,59e6d0b1b2d896eb5c6913413ddb3bc7,comparison-clusters-1
18a55cf48391fbb2b04d50dc13a0f54f,d82f86360605fef82c626b12dcb72eb3,28235f49f97441c3eff86c23f1f3e3f6,comparison-clusters-1
54e0d7033e73c9922a4251eb9657eb0a,a0f9569e08432ad649816761643849a5,96bb45b5800b2d6beabefcff5bae2935,comparison-clusters-1
751597c3f522a099a5980baef7ecd136,2e02adeaf098444723694212ec225f43,196c27f45e6f34382beda01c45ed096f,comparison-clusters-1
13d1268b43a53df442a1b6da95405494,199739ee28770972ff58ff090fa118ad,61b765abd1e80e49e629ab067fba78c5,comparison-clusters-1
59658f9286066e7ed71da8cd03520d0d,afde24b4338fbb257059d3c8507adb5f,1bd7a2ba74f230bd88d8cd338af06f3e,comparison-clusters-1
704130ac29795bbcfc7c2ce309c2bc85,8e633dbdde08b55571460127fdc3567d,d8e3e2f83efabb143c541449bcbfba0f,comparison-clusters-1
9067ee07467955b65d493b0c71d129dc,7c7a09af9c79dad30f5d6fc922f1b933,2fc26f42b0f83b798abf2af1a8767734,comparison-clusters-1
78cb971ed1413858b78b211f9f9fe8dc,21140e0c371bebe8b1505925ca1be832,e8f872ec1039cd50ffe9e2eacb0f314b,comparison-clusters-1
bed9723b24716e1b561a02630930a7e2,133dbf48ad569ebc2c3cd5ed17fa9b40,def835677a1b90475b12cabbda58582e,comparison-clusters-1
01db8a387dc270e4fac98eeeee036796,7a846ba5dee6bfd61260ba7198eee892,74da820f7e3ffe6b55447e9fe28c1e89,comparison-clusters-1
d372205bad896e24ac965a1389a3bff7,2d9725ba76f1f7923cf91fcece137c3b,a7fd1e994d3e1f90e4e2a1b9c6558873,comparison-clusters-1
047bce9e3de2899a42ca7f1bf7704219,2c98453b2bb55c1a11ac8575c5d1d6ed,b40cd9ab696f1889611d077c4ab8f0ae,comparison-clusters-1
4d1876e4d309e0996205ed41a886b115,70bd7357a063c285801c598fccfc69e8,ff70b92cf1dab485ebf56a0976343367,comparison-clusters-1
7311e4d9f9a0df892fbcf1af754d069e,3595cf08a8fa95aeb5ff88bfdce39b87,21edcd2d88e3edfcc417ff331a461df1,comparison-clusters-1
5d78c4ccc7847d027239bfccc10715a4,875d0fcff80584d28d01d734abae5696,7d820c5e4a196fbfa49d58dd1c6c1545,comparison-clusters-1
72e61a8a4c800a5939c97c7b13ce09f9,cf5152182efcd0c453db0ad9f988b11f,ab68a60fdd407b4c310895c62b37a854,comparison-clusters-1
2021e8e51f835e7f5f877b0ffeb61a61,4152273fe0f95ffc2db657417a90c5af,bb774e335fbadd53dd7ae86f99b7c505,comparison-clusters-1
d536f73c006f58f306ea231175851574,5d29fe975d4cddeea0ad9649370dc74d,b19967185b2dad630e9389569804a1d1,comparison-clusters-1
cf9923e7f5378799f9771785947b9621,ff9cb5040f3701fef6f0130385fba4dd,0aeabe221648cd21578c20ec2df20c76,comparison-clusters-1
21e88e349edb9692e84ef783d1ad6d9a,70dd8ea8246131e5c6aa3b1d190e5791,b12747989e4c5b0df8cd90864e9f7861,comparison-clusters-1
a586ee68d6ad96548585ddb25b98aa49,f37a1bce97040c0403c88802b5438f78,26f135bcde0d42170c5e2e0a10079617,comparison-clusters-1
602dcd2a7626c8ce45f27066e5f7e80b,6b020201e22fe4cf9822b1e961a8961b,9cfd482079b4b20a08e192608edcfa3d,comparison-clusters-1
97435fd75d00a11af2ba2c111361ba1c,219b2098cb345875373c72ac6d77fa37,d239168f79b11b2ef0d283f3025ce1a8,comparison-clusters-1
b3d66bc8b4ae2dbd00f2f6fe78f4f468,f732b007fb5228be335209d81fd0113e,8e2904ad0b00b45f29f4bb15b862987a,comparison-clusters-1
a5708611fc57e8f7e948e684c93957fb,372831feb2ff991b698c1f7c87ff690f,e26738e27fa6713be892940a92bba9f4,comparison-clusters-1
4ed0447e1c95b15d7722f7b7213a936d,50fbcaa2bb46ea7c5c64e36ca6a31025,3a901ace86fd4e17ca4dd7589dca4386,comparison-clusters-1
549236317edf7f6a0ea5cfca5735a255,d689c612bfd81541d439391d04144659,d7763eff44d66316ded851d622dff03b,comparison-clusters-1
0cfb4fed7291d59f9267f6dbcf6ec615,b415fa0c099d26300cf2ff9fe84994bc,b4fbc782da0093ffdbc1660ac7b3961d,comparison-clusters-1
23b1984db5d055c45a6371ac1f61d23c,a0ebc5a0480875efe64dfd489b4ad0c0,5789683b76d74139426cb449837bc313,comparison-clusters-1
eeb2724ad06a69f06aafca05554920a5,8153ea0c61e57af41ff709abd193e95a,51039d163cedba288e7c52e2a415231e,comparison-clusters-1
983163e9b07acfb179af48475df10d35,e150b5d1adae52f738ea27dc1798150a,f61059cf2b94d56cf516a65935509056,comparison-clusters-1
537657e10efb484731554cbd75dc0d59,2dfd57ee122a368a14faea43995ae1b4,70bd7357a063c285801c598fccfc69e8,comparison-clusters-1
23b1984db5d055c45a6371ac1f61d23c,27b9112a2d349a1da77c46406fc37647,cb5c51ba58b791ae93cc379efc3c67fa,comparison-clusters-1
01bd0ba74692aa7cd668119646f7840a,0385064e29e1905d78a914b0e6bb43c3,5c3c4d12e13163f3bbf1784b1bf254e1,comparison-clusters-1
e2b9dbdd422c72005b9c60a45dbb6f68,5358066fa6d925501b346eec6efe701a,b380c779c071dd18388803a17e17fa5a,comparison-clusters-1
b3480820a31b1f27658f664e420ee38d,f504cb04717750e135390158bde1b991,83d6832d08fe48dd52b8713512b86906,comparison-clusters-1
211197e4e181df47b652cec4bfd74506,d36290fc17d4d0f52d232cd652b56104,6ab4beac1913ac2f5ecfeacf875a8937,comparison-clusters-1
6a6981509a9b848e999e4be07754e397,cb42342050fe77a6bc749aff77872b61,8f459b599050675528db0bb4ae3fe677,comparison-clusters-1
57fcdef16484bc4816354ab7a08a90af,ad662987d9263505d2d493d4fa1d55a6,f5e564c63c5a753b6abf53188695f90c,comparison-clusters-1
5c9d622de18d2390e013b854d1c7584f,b41f9a57d3fd4a67283dbcb7157958d8,7fba8ecc9e344ad45baf631d256c203b,comparison-clusters-1
82a21e8606ff650d8ed5f77469b2aa8c,bda1efeaa9eec0fd8428b4882af1db93,7dc5240899a5df23dfc2340147ecafd8,comparison-clusters-1
d311abff6a6fc3c8d39449d3d75b4513,b5ce9311464885b9255cca23d375f820,bc5e2d6c1497a7225d99115a770c7121,comparison-clusters-1
394f1c80bfe195bcaf1a9afe5e8bf983,f8fa7051130b6999a4e96bc5ea4339f1,368205791f78fa36fd8f8143c96f31ef,comparison-clusters-1
67bf332130407a58a5a5a59a3a67d208,4cac09056d731568593a271ca1cc22d5,ddaab008e034958212daf79b897591c0,comparison-clusters-1
eeb2724ad06a69f06aafca05554920a5,5b8b5f275e965483359fb75dcf5a375e,221dae98092cf1997b14c7d4ddbb1fd1,comparison-clusters-1
e0e1f96cc463ad2c247a7402da38fc3f,2ce84e18349b57bc85105be1082201c8,7758bf409888fa396481015a1f47130e,comparison-clusters-1
f910f2488f9b491d913958a91c69a012,bbd9ef7fd30a3f7d402202032ec0e508,94fd7e32cc5d2e0e9dd896b0dc4ee616,comparison-clusters-1
5ae1fc2ef0146a5ba07b31b0b2cff21f,1bfbd02d1cb5a30f982c0570f55f530f,86ce3ae8bbd0c861d142c074bab9bce5,comparison-clusters-1
27b9112a2d349a1da77c46406fc37647,0d830887ad35d689d78675aaf80d35c1,1c6877aaf0396d247673b7ec9bdadf58,comparison-clusters-1
4ebedf23b499020193c6b00686650e21,3a901ace86fd4e17ca4dd7589dca4386,2261de400c5bc9d0d35a55f643496afe,comparison-clusters-1
81c3335503fd1d23103bd9d81b860772,5eb7d6068fb6061979b9b8b0747a4615,813a289049d336662cf280f5205b7f5c,comparison-clusters-1
b2cdcb978f41af0daea286d93a1a0f13,90332529efe6cc3f4d24cc7a5f3091a4,a465da4ee588b6e243b8e4ae81d0f078,comparison-clusters-1
7bde170eaabd681c61a90ea0bc45c689,96bb45b5800b2d6beabefcff5bae2935,255e06c4d1e3d3624f04b194de241439,comparison-clusters-1
eb9d9c16d9776f272588d5143ffac173,23a72b29433bdbaf6a49b0b1848a7246,29455336a497c0f19865a62a2bdeee80,comparison-clusters-1
fea7b69c610f3afa297df2c43a1e5324,c17643533eaac77b22cb2f428b5d40e9,21929f80d1c1cc13484487246b694bce,comparison-clusters-1
b8f694c5dbe9048c70fc4476af9b2513,f1fca09d24f6241a7336c0fbf908e681,ab474b91c1e6f8cf695c635bef7f6f10,comparison-clusters-1
36045bbb10a272af787736d415e921a3,17e7927946301bd27941723d59297d0c,4970bb514a94a6d1be682fcf44189a0d,comparison-clusters-1
c7765c10b614f06be7d70ddaec641f31,50fbcaa2bb46ea7c5c64e36ca6a31025,2261de400c5bc9d0d35a55f643496afe,comparison-clusters-1
6b0dd8568542a41abccb100f9ae7d465,2f1f3c0bd11083586b875b6e30769dd6,7135618c5417391846507d56ff7d7514,comparison-clusters-1
e7346c4ddbf41583fae99f02cd3a8824,3c1596d5395a747db0bd41d1239a0bb8,9db3775e38429c1638b2e80f21e13b52,comparison-clusters-1
d6e544118eeaec9bc6fafd78264bc1d6,92ab13485d4f342bc42f106794356222,a7833f36e6fb8a71af6cdcca50d8f4b2,comparison-clusters-1
f7aa0ea7a6b3d5de3f198149e3bf84f6,5a25c6f17fed1466293e75db3cee0fdf,fbe322a9d0292dad58b251fa160bce3b,comparison-clusters-1
4c2d94299f5f3c6e5c7d5c8e1b949e0f,4517a35754498d0938361ba44b6a3322,813a289049d336662cf280f5205b7f5c,comparison-clusters-1
4b549324cc79d0e5776e1c3bc52970c0,7b884aa5e6512fd4e280eae7f7925c2b,1403c58ae43a466bb47b77b095be4453,comparison-clusters-1
59f8685fc2a0754f2e48abccafadd68b,4892257f397fa4b67d3775318c4d4cf8,3ac504b4a73c8931f30ad176d3d21706,comparison-clusters-1
5403b83bb4689591f7401263d7afc563,cd048f32deb0c211531bc51b2f5a72ac,2b51d7f0fba229b10d36e0dae38d7bd9,comparison-clusters-1
3d306a24f569506877f033390fa56717,f08114c7bea0b91bb2ded1b120189afd,c1f795a4706e150093a0de88c0ae519c,comparison-clusters-1
05dcf823f3aef2a0250df1272b881ad5,49797b196591be5271948f1c27ebc9c7,5c3c4d12e13163f3bbf1784b1bf254e1,comparison-clusters-1
3c0bc6c88da68118c4c4395a15555585,098e55b8cb4da34cf21a97796bc661f0,4a4ad3276bfdfc2b74dea64fcd10d4f5,comparison-clusters-1
8dc2d2b6a3580db64872289d714bbf23,b63739f2b6a19c3f006d5836ac083f1a,5a3f462ab4cddf3c16bb97ffa9dad1da,comparison-clusters-1
f4d271da137fa3bbc00aa783c5e1f30b,33e9284444b249d03079ca7f100f0442,2fc26f42b0f83b798abf2af1a8767734,comparison-clusters-1
b55c0663062c3c6ac7e2695c70655d6a,05dcf823f3aef2a0250df1272b881ad5,f1356742e875a6fbcbac1e606256921d,comparison-clusters-1
4faaf6eae26c621b4fa8d50c4297ccb8,317e1eb24250820f9b661e3b7bd3e0c6,41463c1a06d45b97b6d7391007700984,comparison-clusters-1
c17643533eaac77b22cb2f428b5d40e9,e48347b27dd10a8bd3cc74ce8d027dc3,09bd384e4bbfe92c15cb9ef6ca0792b0,comparison-clusters-1
1ac7521b5046c2c83d64d73fc2926095,a67b60bd07d06cb778a9fd4213a94299,b711c8fc893554a14aa48a2aced67c9b,comparison-clusters-1
260ec510a6baa3b952c4004ef17cbc0c,a4c969066997b9aa77fadb303bad6bb3,205d22a645dbe675eeccd8c3d681950a,comparison-clusters-1
39fca38624e9577d4b7e358c9fe3ea76,c88d8d14aaa0f2ec59f3bb664665fb73,0abac6e54ed184bac6af3378e9d42f24,comparison-clusters-1
53fd2226d9982895c90f5e2d9b06f9fd,a135044a4292c82f58284824c84804aa,ddbc96cfbea94ddf2d183119b7c636e2,comparison-clusters-1
47640821ae7fbc36dd12e41eba0ee737,8b667384ff7d912e360e74e747a9cf80,8365340c9bc1a39660e2eea62d9b8c30,comparison-clusters-1
468afce7a984207a7a99e73058bf639e,0f0a141152df22e6e99cc138ec4275bc,d8b74c2b2b862dd8270f855f664b08b0,comparison-clusters-1
f6a9f160a059abadf50153e70436f690,87246675c28023b3ce1fc881e1abe156,6f8ade8a5232b4307e33c1c8b1194343,comparison-clusters-1
39c864d41df63b150fc87b5512424c2b,c55130d34b00a988c07fad6c43c4ee59,1e7e3c084e0f4f30780b3388abcf3b6b,comparison-clusters-1
24bb046a6312ebd8a4bf43bd35ae1fdf,2601574b09aad2fd570583e6caf35450,abf3b272c15646ccf4762bb3faad9545,comparison-clusters-1
fa9bdede2a30ae7c65ac7b1c39ea4228,134c22e3b96f94f0d4b4957afced1422,1e81baded8af551a84f2e21f4aff7422,comparison-clusters-1
2f0d8dde0d3ec434bb977192686148d8,13fee94481183eae4699c20ebb44a624,687d64b1920fde6465b0be32f4f7018b,comparison-clusters-1
fe83001816b8bf5364a8e39b59a7d0a3,5ae1fc2ef0146a5ba07b31b0b2cff21f,b868c7058d2dba6cb89cfbf55021bcbd,comparison-clusters-1
d77eb67279d4eb19fb066fcda2916d45,61ef4ba67456b3e33fa30e0ba7b7df8d,574b227f306fe58d648458a765ee176c,comparison-clusters-1
a5708611fc57e8f7e948e684c93957fb,156bc9346682e3d269349af8c214a1ab,98d20e167c04b508dad973be2dcfb772,comparison-clusters-1
71a36646309e2ed6cf06889d06f69d32,afa4f98b77dddbcf17115a3a9c691a70,d239168f79b11b2ef0d283f3025ce1a8,comparison-clusters-1
5f22c1239df9784414803cdf150f8707,ab58cd914d1b74b541b9c704c56fa6b3,0de913fa7f6eed20db0c5be695939aec,comparison-clusters-1
450d4c5025b40c625978cd16e04c76cb,61310710b9c0c4ff2983e5e8d4f898a3,19201149de6b064eb24dcc325f5c06a8,comparison-clusters-1
11fe974cdb18d9dd172a956d821173b6,133dbf48ad569ebc2c3cd5ed17fa9b40,4280aa1c239f3e09e2b34bcf2c78cfda,comparison-clusters-1
