hash0,task
bc0db7f71673d50b0a6b47d3819b82bb,rating-1
b38983668ca8d3e45bcbc2c732c74e9a,rating-1
fe83001816b8bf5364a8e39b59a7d0a3,rating-1
4ed0447e1c95b15d7722f7b7213a936d,rating-1
2aa0246015924f18d4ae4f640f4b61cc,rating-1
63a17afcbeb63ef5e51a10f09b0ae1e8,rating-1
22fcd343cbd3e19538b0da098ce09ec2,rating-1
1e0f06a7391e1954f7d43b1951cb3a23,rating-1
7fbdb51161d525987c7efa45997a5d52,rating-1
52a7bb5eb4be4e2931c7a170c4a9d73d,rating-1
7ee7026131e900413d4e13fe305896b1,rating-1
ba33b92119d87faa3f424b98a5067b54,rating-1
4230980eea18e9c99389623e8f343ef3,rating-1
8124abcb747bab57d66adb20ff292d95,rating-1
55648dea5e71351923823e11373a89f1,rating-1
2f2c3ca0f25c90307c9d760fad0733d5,rating-1
c576d19f42525d9892e49cfd6935c36f,rating-1
c989d95974a12004c7729d4cb1ec5813,rating-1
27ac7a02be88ca2b1f64ef60f8f44b44,rating-1
7ef27614a115593ff05a01973c842917,rating-1
9d2a5392a0660a131d5113d3123e3af4,rating-1
a83e1dd0f395f3b1e33c3cb1b1cf6929,rating-1
572771b770e36a1bd855e2a78febbc25,rating-1
ef00fdde8ca73d1e6870141df3a0298b,rating-1
a774b18d849a6ef4f53fdb2ed26f7e61,rating-1
70dc150b2d7b624066c57482a2deaac4,rating-1
d6dbfc0e5f1098cca492c080574794d6,rating-1
245e13509719210eb19208aafea5e51a,rating-1
47fbfa6a2106b91a4ed2cab3b020d188,rating-1
5608d6526c366be30bd5144d782950ac,rating-1
c4538225c5622bd69a7f4fc21cb65327,rating-1
4be365188593efa38dbafa468087fbff,rating-1
a93b1bf7a7c2d19f8c4ce8dc0f9994c6,rating-1
4276073c824c537635f426e0d93604c5,rating-1
65dcb6c114613b3de7fda5b5e410ba57,rating-1
ea37fad3f15acee28df24289e09305e8,rating-1
85530e0f2724d5881b99febe9cbf7caf,rating-1
4569f4ff771cc4eaa7b50b4e662de0f3,rating-1
e42cafb953ec3c975e1e19cd12c18dbf,rating-1
1cdfbd870094de252121ed9a50603fb1,rating-1
394f1c80bfe195bcaf1a9afe5e8bf983,rating-1
4152273fe0f95ffc2db657417a90c5af,rating-1
bb8be28751f3b3b07fe5af2d14c5ee40,rating-1
8e626650bd2584730ecb72688c0dde36,rating-1
99bbfbb652d696bbac9640bcac3efb58,rating-1
8105e6cd6a7ba68073611cd8f1725c9e,rating-1
10a2a9af94119a2b54fa2c3bd0db7208,rating-1
2979fc43c3f0f55845bc5906c1f57db7,rating-1
7090f1a6520de712554d52ab3a6846ce,rating-1
3e6a7d5a9584ce85215295e1d2fef40c,rating-1
305ddab5e45615b5fe24e77ccfc10192,rating-1
e364bd9e2ceb91a3a193094ed38b3343,rating-1
fb38cba1bfca431a6b8d39c405a2b850,rating-1
31045768b67076bcc734ccb3b028080c,rating-1
5a25c6f17fed1466293e75db3cee0fdf,rating-1
e14074c05af1905069c079418f40ba0e,rating-1
4892257f397fa4b67d3775318c4d4cf8,rating-1
afb4599b690645bf24ddc2f1c7fae7af,rating-1
749d2b40d5938699caccc74fdb3b17ab,rating-1
bacf560f138cea6fc070c81ee1b75075,rating-1
c26147f4c02d6d8cff6f79c22f8fca40,rating-1
1e7e3c084e0f4f30780b3388abcf3b6b,rating-1
1d555ae8591029636941d8d745791af2,rating-1
be576092134ec818d8bf75fe8062a5bd,rating-1
c7d4bf647bdc929d987cdb27be2d48cf,rating-1
a7e405968d899fe3d007f7192c862ce6,rating-1
7719b5393f8a31c58ec63a0806c6db70,rating-1
47cf5001321e246e99e3be2230df250a,rating-1
9059da837d3e7800acf20b67b45df07b,rating-1
13b3d9316a201a93276534e377a4ad4d,rating-1
93cd0459ae2de4c42971f1fd5dbfe7d2,rating-1
a113dfc1e2d48557bc5988be448cfef6,rating-1
3f10204b6c3627fc3f3f09e7fd6c9f48,rating-1
1a89e75fadb06b6630d7983b3e8fc07f,rating-1
9ecf9d55909e00cd4af05bfad44399d7,rating-1
8662d31ed42d5cd6256efb71069c5b2d,rating-1
089fdeade5c6aa5ba5f5f94a98820407,rating-1
0f5882314219de294dc21936354d1fe6,rating-1
1e64155ed19de00e06d1f9fec6035d2e,rating-1
51be6c4d9144d95c62b2a799f660a04d,rating-1
478194623bd0231683a72472f0234531,rating-1
dcecb54fff71b90e1a2fb8621682d161,rating-1
39c864d41df63b150fc87b5512424c2b,rating-1
740091e3f30c27251e13b6444254337b,rating-1
b443e6384ddc57f414fbba79493a546f,rating-1
7221404ff3d109a2c81c7585294b3fc1,rating-1
d7f13b1f64bf6c2c0bc350f533e3cfff,rating-1
9cdd321f76042aeba6e83db691157243,rating-1
1365b913fc007433f9c305bb8946388e,rating-1
5daf96a9b9e49c8c84d636eac1d9f27d,rating-1
02f53a58878affff56649ac3d60fcbef,rating-1
d9d9edb4558313e94c92455a7d64ab1c,rating-1
7c100eb361230ea923677d1ca9d350a0,rating-1
132f5a6727c740f5c4a7ae909cd384d3,rating-1
283161a89ce733a2cc662c2d216d7f95,rating-1
8111d69444ac07700d960ee72100a75e,rating-1
927a41e3efc01d0fe25234a3a9d6ab97,rating-1
6d1a3208608c328a2f8e6f673020b173,rating-1
913e238ea87a9ecd568fc854dde8b754,rating-1
d3098e409f4a6dc77077e4496e038592,rating-1
c633ee3a4f90924aa0e5108b67d0dc5d,rating-1
f77a12e940cb44ea74afaf5e3c4bdbb9,rating-1
48f1f2b876e16671be86ac827b576870,rating-1
23178e194893d30eda1ce784d32f4cf9,rating-1
12bab4eba5e2e51fce4b161d522da2a2,rating-1
39c18c8b6526bc18dc648575e215667e,rating-1
efcf592c673161b602d943bc11066a26,rating-1
192b7b336d815445ecbf72ab6f84a634,rating-1
59658f9286066e7ed71da8cd03520d0d,rating-1
769bc766d46700a2e1c2b208d590aec1,rating-1
4b640b23aa7c6fe36a748ad76177c78c,rating-1
858d2a617d31c1b9bc96c83672b4c0de,rating-1
3a9906d0a55181c28bd98b82886b2dd9,rating-1
f4d271da137fa3bbc00aa783c5e1f30b,rating-1
0a2fbaf0ad6cc4a7a919b59d88db265d,rating-1
c8e559d0af1da1bf5f392ecba2e06e09,rating-1
8fe5b824d01ae9919caf41c2446908b1,rating-1
156bc9346682e3d269349af8c214a1ab,rating-1
3343feb0c9a40d9fd9aa1b522a64b150,rating-1
5e27acfce80c194813f8ea7568202142,rating-1
5a07ebb7faa863c3a0aea7e121d88a67,rating-1
a8830d2f3b9fc04c900463518d592db8,rating-1
56d62b66f63082f8624bb2349cee77cc,rating-1
3e3ca426057579c9927d84d5a0d29933,rating-1
c7e519dbe62bffe6ea8705bb0c020096,rating-1
e24b589eb0c7515bb6497bf2f51c01e9,rating-1
4afcbde8432b4686d79407b70b07b1e0,rating-1
264489febeca94436c6b8392bea7b7d6,rating-1
8df92f86b5284e49fbf3d127f1e727f0,rating-1
00cd879ecaf6d61f92507118c1c6c554,rating-1
6521dc2a3f1c01a89d2ef79b928c3929,rating-1
040cd056c1d3812ace4098fe4fc90cf5,rating-1
9c11055bdb3af90b31ca49a5ce23a958,rating-1
875d0fcff80584d28d01d734abae5696,rating-1
2a4fdc09dfdde6ab70def73298fd6155,rating-1
03b5e3051a194f430a96aaf0cfe2afe2,rating-1
a4f8af83e37bdd5b5d22fd57eec21655,rating-1
546cc82f2ddf7a2efca75fd511c1bbe6,rating-1
8349fcc6c4b0a7229c491b1e04d77c57,rating-1
5944931ffe08101383e804ad5cb1a916,rating-1
068a9c640a75281f0ad46ff7066f1d52,rating-1
70f93eabc8207e9886d379a8b6fad056,rating-1
490c903f6a75858ca556bb27c601fdfe,rating-1
d8b3b8be8cea2fe3e7e781159cc465bb,rating-1
91ef27ab8dbbdb0eedf963255c7ef46b,rating-1
2f10d1da50d5b5f70b2502472a3459b8,rating-1
b911f6e2596815f764b53a2e41268b46,rating-1
bccd6dfff2655d78c5c306bb8b7f7e9c,rating-1
983163e9b07acfb179af48475df10d35,rating-1
1d3526a01afe7400dbca6d30c15cf07c,rating-1
6b2b700182400e5f1330b57c1894bd7d,rating-1
eaabc4a0aa7839fad0c090305d8fd68d,rating-1
c79d5df212d14c7c103c02451c57c0e1,rating-1
3d56885581a6574d4985c72e25327c64,rating-1
b7ee5f6386433d0f3448d6888ce3e836,rating-1
9a6b0539788cd0d543a31e40e85962c0,rating-1
e2d304bef3bd0c0434b4a9cb40f04889,rating-1
7ea30993b74541c3b3b8aa1b9d20ddda,rating-1
aec5a7123e05b824d9b26f7c9917db29,rating-1
dd0d4af0c7f2ed213a2104372daad275,rating-1
3ff844a9c473ff80ad101e05556fea38,rating-1
9a31e8b355fcd90cadd1024c2b9ec523,rating-1
098e55b8cb4da34cf21a97796bc661f0,rating-1
a9d7a32ea8a572684cdd1901bc5e05f9,rating-1
1382863aabb5ab63df606b402d03c331,rating-1
0cfb4fed7291d59f9267f6dbcf6ec615,rating-1
dcbbc982d61bd294dfe138ff76a566e5,rating-1
56f0db72a0d95163e4b12a86452c27c0,rating-1
5403b83bb4689591f7401263d7afc563,rating-1
46afeec6d4bc81462365cf26141a5ca8,rating-1
3c23ea450be193e1d87191a07caabce9,rating-1
5874c4020c06ef586fd9a1036c070e27,rating-1
2a0ef4dc3648fa0a00bb45f7da1c4add,rating-1
4ff422b4555434e3a74385a7537a43e6,rating-1
c8a294b586047d1688f5adfc4d643701,rating-1
351a49cf2d11af63ceb8ae356ba3516f,rating-1
b3e502d74bf7719d63e2bbad025344d6,rating-1
11b21290c170a08d9b5cf7bb40020607,rating-1
41e18872df613987b4738e0f103a4c34,rating-1
dfacfe3c6808370b840b1e826f7e3087,rating-1
7085f7e538e4815136acc87f313d0c6a,rating-1
d9b173e68fcd6f75d1a218adeb2c1bc2,rating-1
6a472bb2ae999abb63ca24ed70613406,rating-1
ead409ba283da9fde82e16a48ccc494f,rating-1
4e7e7130faef80213fd8ea2a7237d92e,rating-1
93100f2b1a325f0a228529e5dbc3a75e,rating-1
f8e8c580d5e916a064e82223299112dc,rating-1
cf2b52f8cbd092a4c7fb5aa8fdda7209,rating-1
38c44cf12cf3134e39d36d7945e4188c,rating-1
afad64c1d717bfc0449e7358654022e0,rating-1
26364862252153ddd1b48c5a0745c74a,rating-1
4d5f50da97fe03cce1e72f9f1adac9be,rating-1
2d0410bba922c2f861dc82dec4e00d5d,rating-1
8ed1caff67a3d7b895f74f0c15c0dff3,rating-1
6a48018e2046f7615f17caadf5978706,rating-1
fbe322a9d0292dad58b251fa160bce3b,rating-1
7b4ecfb46535198e06bb99ead5823850,rating-1
4fd301c5fa804a2e7708cfa03152a51a,rating-1
f9ad969cd0e7b8b9c2902cf3a0622493,rating-1
f7aa0ea7a6b3d5de3f198149e3bf84f6,rating-1
cb2cea8bec0b75127c424ca7e472ede8,rating-1
5f81cdd5a647d7291602a4b33eca327b,rating-1
8575e54a31f2f806037ec092e7228b11,rating-1
63ea7be73fca5c3d0ef21b99cacd1a10,rating-1
7d658780f48ab9caac0cccc6f98ba5d0,rating-1
defc4ccb8498eecb688114e661697cbc,rating-1
b8b39e83b503a903e19c3023b6f05d6e,rating-1
b195c6d0b607f366c5eae52f28ee5822,rating-1
d76088bb28871774917ba455a556645a,rating-1
8c9f3bcd7917b1732f3803dd31437841,rating-1
6e9890a16d0a6f318d9d78e5ecfc58e2,rating-1
04fbc2a0352ac58929ba856b161c4f67,rating-1
1d6c2762aecb8e6989764b57cbc47214,rating-1
1a9d2a9aa816c20d14b7ab3bea8f166a,rating-1
616d79b11c8f2017a7eda8f71ee4fd21,rating-1
1e171f5f720dba6ed32dda268479670f,rating-1
a385de7dcdb8a4cb354d52b97a298eab,rating-1
8c032dca58cf1cbc5c8f976fbb645853,rating-1
970c8148174a6a22744357d9be1a6a18,rating-1
33d42d557a7a5988e71571feb87765b2,rating-1
667c1fcf7e94a6a7cb4614fe75be5d07,rating-1
88675539813aa8a9fc5a9296aaf2ef3b,rating-1
60057e8ab06d4cc5cef431bb98a568b5,rating-1
430e45c1a13db6a13d74898eae70024a,rating-1
37920ea7abe08e119cb0d38b53ec775e,rating-1
c34b71ef6ab23b13c180a054faac1731,rating-1
d49701f144e052a4b606077e0b6eafc1,rating-1
417bcba5abb6db070845a4b4d8122c1c,rating-1
c55eb074f5cbb242e535bbb223863539,rating-1
ec7b000583c021676b2c83cbfff85c50,rating-1
880f58ab130ce3dd9d999092051ec4f5,rating-1
c75ff0cf290b72c97549b641a29c83ed,rating-1
cad887937d15eec4f96849161e09410f,rating-1
61cb19cf8e0c8df0037136dc591c371c,rating-1
da0b62862e99f7c33877e48bd1d3a8f7,rating-1
e4b6632ea5ce5b48a3da0c6aa72d0736,rating-1
a5d28f9d6951890dd4994df3208f1bdf,rating-1
431ee8990e3c24d0426e3062fe64207a,rating-1
d896accf74a000361664f5e53172549e,rating-1
bcf239c3d991e2e9fa61cba54ca11fb4,rating-1
dc7d325b6f1a2c1d7875ad9e90ba4da8,rating-1
95c884209d26c4a425cbf7956507a3db,rating-1
cb95cc631df7f6da61645b62eefa05ce,rating-1
3c65728f8f1adbf448d85af6c81f56a1,rating-1
edb632f7e319acb21587a3e1398deae4,rating-1
c0c876c26da18a6a4a8b0ad190eb94ec,rating-1
15fbeb6818040de90e39c57ed9328196,rating-1
afde24b4338fbb257059d3c8507adb5f,rating-1
7bf965ba71f83e67b8290f1adb5d3ec6,rating-1
32a80da50bb792a3fdd5a13b4864af3c,rating-1
e547b22ac850cf2d50c50b25a0d74d8f,rating-1
c164efc6b3d56ab91403c9ca7fb1606e,rating-1
e86f1452c02184987af811bb6c63cb54,rating-1
1903e09d51761bce2ad6794da849c57d,rating-1
bf9987e286a4603e8c1c28392ee0a918,rating-1
0769477d238288a13ab4bedb8da428d0,rating-1
08b163650d79bcd5253c0c2898799e32,rating-1
4cc0e4d5819fcedb10a3e7c2f56ad130,rating-1
b0d4c3f07a9281a48d25c432511973ad,rating-1
3baf6ff93bfcb30bdc95a99bc917a13d,rating-1
9202fb92500de9792163ff61a07e85fe,rating-1
15216c7199917a28482e9349d79168e2,rating-1
5bc8265d081814c01b7441c2d818cfd5,rating-1
a0bfa49c175469a5c5e3a25408169067,rating-1
a391d1fc14350a758c57555408524903,rating-1
643ab2676334db08df3867f15e3457c8,rating-1
a72705200fe0a799a87c01d14868e458,rating-1
5295fd2de3976c9eea0df1a08c5446a9,rating-1
3a9b0d5a0694fb1e1348e0963a6529b2,rating-1
c4296bb169e73bcf4f9094f216cb4058,rating-1
7533597bdb6051f2936cec896e411230,rating-1
271b1cf8e9002ad1cca64997cbb18cc0,rating-1
ac2b4d073240ecd3cb0d60ff0655b8c2,rating-1
82729aed2861e52f7260fbf6aa19d831,rating-1
2ac1089d0d6cef6b15af9e8e2d733673,rating-1
e17ce15e6e14f793ce834dae3b57f1cf,rating-1
eaf85d967d714992f50ebd70953ed1a6,rating-1
414a61d3de9ebf316f4b144c47d7d962,rating-1
b292cb23dfd3b81c688dee182caecd3c,rating-1
64155b29725744c4837f7e04cb111dfa,rating-1
5c487a4f0f58fcb914316b2ceb6832f1,rating-1
aa2cec46331cd3da433e6c65fd61d21a,rating-1
6a25163318cc1e123b193cc62a96760c,rating-1
d398841abebc6e41ccc14fd7b57a4a9f,rating-1
dcba60e7456ecdc71330a55ba25ed505,rating-1
94c0a34d1c2d2d39bcb8504d19d9651c,rating-1
f8bc81d3671b157f968364999f5b983a,rating-1
43b95555201bf79b33befb7d6b3d026f,rating-1
0417094d89bc648321513caf048be637,rating-1
7efe8fce669ff3452b486554df4ceb8a,rating-1
50fbee717d98a22e1dcc4bfe51512a6b,rating-1
1a496dec86fd25550613116d521d8ab4,rating-1
a14aa8c88542b3e5cdbe65e33a32e5c0,rating-1
abf3b272c15646ccf4762bb3faad9545,rating-1
25422c4ed527831dbf9052ea2d8f2ef0,rating-1
7cd927fb8c3b8ddc42bfea016c0d45e5,rating-1
de8ca64478a05dd024f7a101f14a304a,rating-1
a5a311ca45f2956195463b38c7128121,rating-1
43473b8bb108c4f6669ad324a668f6cb,rating-1
5510fd014ff0e00b6da3673bf621488b,rating-1
c6a55d968e3bce236dea6c72ca9c2334,rating-1
f46d64c396c74dc58b3d22195dce39e4,rating-1
446a22fee30a72143963d4e549ae086b,rating-1
dc8033334b1a3b71a26cf2eb980e40d6,rating-1
0874749407905236277d214b667b0624,rating-1
3ea74c2359112caa2716269cc400287f,rating-1
264b82731565308c8cea9ef694b1289d,rating-1
e87a7704cb289cf692d2dc4aba5666b4,rating-1
7cb49f5d6b89f9b0825d6fd06751c2eb,rating-1
a5efac10c19708af7e36213c8aedb61d,rating-1
f6d5ffcead36a0403cd6a78bca8c31b6,rating-1
39894c06fdc238c6edec71e369feb3c8,rating-1
502e5aa21a47147644e778c8ca045a91,rating-1
9b512a80945aa653badd4c9f3f34cc4a,rating-1
949b452cb7649e56289f5fa3ea8df276,rating-1
358842c7fed1cfbe7111e3facaac144c,rating-1
74ec80a274ae29919dc5f604efd0301d,rating-1
edb4c335880f534f097605bc7c568905,rating-1
896942f7b4f95d18d0a9c7275406137c,rating-1
37d91e0cc60f003c562e6f6b39382438,rating-1
067ba24c8bc8d595ffd6a908f8d4ecdf,rating-1
be9b50b127b61cfd333446194c4cd77b,rating-1
f2320d3f259878f67eeb25717e65f81a,rating-1
0fd392b294c1256d74409bec89a9b3e9,rating-1
f0c59a1b428ca53d28398dfb3b733077,rating-1
99b795e9bfa9bd36cd713f5560fcf0a5,rating-1
1b2269d36aa8efd243decfb40b147b72,rating-1
04700f6faad704e971e8f42138facea5,rating-1
66b832cd576691a6af90c26094b6d783,rating-1
706bd6f3a8fdccbb5c7e9951dddf17df,rating-1
3795b549cf86a7439d133835a14e3b2f,rating-1
7a2508a843a628642779811acbf08561,rating-1
893a41262c186f03b5c374b436d9527c,rating-1
e52340104fef79096fedaf9db9527052,rating-1
be3934bb1f3117e9c33ba33dd1821f9c,rating-1
772e22606c230141ea8541f9010c274c,rating-1
d714d6304ccee0047db44aab551dde7e,rating-1
d615b594104de917b65582a66356031f,rating-1
f95e460d9def59b47c9ed2a23874d2e4,rating-1
b7ec13394093c8ef6d643c58da4f37b3,rating-1
bb657f1bc4b02381bcc6587a39e6483c,rating-1
3d831802ef6da0f6e0f8cb9fb05d7308,rating-1
4c90b8e097047696462d2aba9024cfe3,rating-1
d7d029b7f80d53320d1b0c7b1ecd5930,rating-1
f049a6677707f41522b9141754755239,rating-1
0f5e98e1b54190929a3c4966b18e12b9,rating-1
4d9fc8030705eb08f55bffa46dd117b2,rating-1
41887a9f2e806fa81c2af008a9db71a3,rating-1
ce92d5ad62836d178580f1345afc2ab2,rating-1
72805a605ccd0fc0ff699c63862a4ffa,rating-1
c19642b84d9367805ac20941023ab3e2,rating-1
e1bd4ab7a0c5359ddd5fd3445b407009,rating-1
c8f453012a6b448a6ad2b618291ea6b8,rating-1
dce686a7bac14907f433f2ab9afe02c0,rating-1
9ffb77048a63ec1ed6e054890f1ed70f,rating-1
0ac27d33b3f8b085df107991ca08c64e,rating-1
ae0787a118aacee049c84b90f012428a,rating-1
af728d3d9ff62fb15214da0a3965d57c,rating-1
f975a815e1782a3f23ad064b978dfa6b,rating-1
abc1051d799906940ae6c984983d9390,rating-1
fb989868b59977f30b3911469409e536,rating-1
0aa84fffabc0142395dfd3507ed15a09,rating-1
b4fbc782da0093ffdbc1660ac7b3961d,rating-1
09bd384e4bbfe92c15cb9ef6ca0792b0,rating-1
6ccf60500e0a0a04574eccc3bfef3b09,rating-1
0b03da1b9d607e1248c4cd6fdb29146e,rating-1
8a9f405f933dfdd9ba66ecea55ce7846,rating-1
cd4c8c0520523027832cba5918950129,rating-1
70f40b69824119febab62195cb78bff0,rating-1
7e074ae0158b6435b5791009f63d622b,rating-1
fdea21a5640965f51842ec4b886f4b00,rating-1
af631ac173bcdbac6d9fe35c0542901c,rating-1
1d366e2ab65950fab89914af57fabfc0,rating-1
c803094688714a69d786b11582798512,rating-1
b18d5f612dde211bd8dee3c1b1929953,rating-1
8a22015fc4036c6f4bd5ea26328e528f,rating-1
78556446da98e986641bd1cf0cb32fad,rating-1
0f692de77d4c89d8afc6df4506b57f2d,rating-1
79471f0cde6a69f812d0cf0661e43565,rating-1
5a1197705dac4bcb58d41be50ab23d1e,rating-1
dd8ac76d8e3d124a2f7c70bac932b052,rating-1
ae7da951f6282532bf3844efde87ca5e,rating-1
b7574ba3099cdd4a115214f1397884f5,rating-1
85918ad896d3dbcf245d73a0bd56dd9c,rating-1
3746337b2583023c0152a94c9bfedd71,rating-1
cbc7428ad3f43fce90dc1d6ea707b9cf,rating-1
c9e2f4fa84fa06d5f0e754af1cdf84aa,rating-1
f948356188192196f9c73dbf7dacf6b8,rating-1
07199298b04fe27ed4380c08ce656df4,rating-1
7e168d6bb94549b2abb9bd765059faed,rating-1
862de21cb9e62a503d916c1dd6d44b18,rating-1
f4b3c78e6153c8b0036c0534c99d584f,rating-1
f5127105bd39f858a01650c82735bcf3,rating-1
e0c88d865476b557f7bf41b5b77f76fb,rating-1
5d29fe975d4cddeea0ad9649370dc74d,rating-1
ee638246b19130a710ed299ad94869b1,rating-1
94abe20b1838a7a7ae3cb8642ba4a25c,rating-1
e384298db28ab8325fcfaba10479ae6a,rating-1
8dd7ef4d9bab1f655e5100dfb0a5d489,rating-1
85b214cc5c712d11290b3c09f536beb6,rating-1
2d9725ba76f1f7923cf91fcece137c3b,rating-1
cc2323d40250e1c097f03930d5de34a4,rating-1
41f1db9db94be5a8ca4b971cb55725d1,rating-1
6c0ac9f28c83063c658379cf262cce2a,rating-1
b3480820a31b1f27658f664e420ee38d,rating-1
fba64b02970428d3c7dd96f2e589d5a7,rating-1
d7cee07d6e5d4610ded080cc51e0dc68,rating-1
0c1611225c7856d224532882d0c3f1a2,rating-1
82ee4736e0bb46afc915b1cdb8764a7c,rating-1
0e7c01e464ddd6b4777c1e1780ced167,rating-1
fc0be1281274715d947db1bc5a69eb7e,rating-1
d2fce8d81aebd6b6b400da051b1d38f5,rating-1
c3f30e5116da37318231c14472e0fbe3,rating-1
999caa56ce41c7275a9b63ee68178e54,rating-1
61ef4ba67456b3e33fa30e0ba7b7df8d,rating-1
08b3c3b9b518394592ade39faf22bacf,rating-1
d8b74c2b2b862dd8270f855f664b08b0,rating-1
ff34f32a673a9f2a4cb0fec8c05cedcc,rating-1
b15c863b235a953c0d231de48fdc5708,rating-1
c6eb9d6529134eb8e9d8e78b8b4a439f,rating-1
434128ac1ef42d32e31e853560e53f94,rating-1
da7b46bca1bbba2cdcdc254c2f72c01c,rating-1
3ce6664946dec21cbadb9a5c9f594c72,rating-1
ae9f999b397b865c2b307e1ccbe9239f,rating-1
19bf1f5d9c4792e68909bd5aa40180e8,rating-1
eeb2724ad06a69f06aafca05554920a5,rating-1
7ea29e9c1027b7611219015fb2affdf4,rating-1
ae6289880e8908e341f93615c53eee32,rating-1
641f39081953149f6818aa954b95d6a1,rating-1
5b815f3c33af5faf3f643df1c17587b6,rating-1
99aae62bc9d623da50a2d9a893f0994f,rating-1
3a16326d81b6044881ba81104682fe86,rating-1
055613a5e37c4d0c95fbb4b4243bc2c9,rating-1
7ab9aae481b8098fa228429e7b3310cc,rating-1
d565ec7a2f4474412c9f2b5b1c1376a7,rating-1
6094961a121f875233bb7afb0cecd954,rating-1
1534ca171b974fa6bcaa198d94d679a9,rating-1
bba44df89d488ed0c572ed56d4a07330,rating-1
41ca57a4e2fb3034ab82d8d0150429f3,rating-1
6c1447e1e3919e6dcee0e9981bde9cd9,rating-1
5e4028ae6ba7618d9c969640ac349e68,rating-1
1327ad5c8a70fa52ba279206ae73a629,rating-1
33a808e137581a5a8a955319cbb3b031,rating-1
8f594d2d4aaebb9fdd99fe03fd2293b5,rating-1
b71933b190cf2194232a1695030c0810,rating-1
641b934dae19062f6aaa579521b82dd1,rating-1
c52f7b011cd144573a4f4ee98ab19e85,rating-1
97f6ce915418d932fd7eb30146f6857d,rating-1
a18a84363396da0c36236c36be77aa39,rating-1
54cc528aeb15c24d7f9a6f27cd505083,rating-1
1b4aa877f7e75571d2a593dd31a2997f,rating-1
7427462352bf60d3b63e4a1385f27e7e,rating-1
8004efbf6fc56607e1ad9d98a734ab1c,rating-1
3cfa6926367a06636ce2d5df15485108,rating-1
7d62f9f008bf569321f2a0472f11ccd5,rating-1
8bcc1c195cf92a0944092b50ee3b5634,rating-1
ca403c18d939c54e2b4d9213df1bdb0a,rating-1
f7aeaa4e39bc78693ec1eaedccc14585,rating-1
d5332f44f0560fd83202afb449463885,rating-1
1fc873ba5fb8f288d6f69a910e6e1a55,rating-1
bd62ade2363fa9c669ae386511375839,rating-1
8fd9c8f9b966699f4c2e59b89cd1c2bc,rating-1
aba9e0d605aec3e200b1c19710468671,rating-1
906c47482e24747613091325fe8227ec,rating-1
70f042d8963c4bb765193fa52ee69701,rating-1
ff8c0cea81dd9259fe737833d817ce62,rating-1
c7833216da54f9992c5d176ce2d807dd,rating-1
91b7c2120d7c6a2c0bbccbe65580d41c,rating-1
fe7248002a9c92324cc138741c31b6eb,rating-1
4456cc456dd33cfbfc52d40fb60c0f4c,rating-1
d82f86360605fef82c626b12dcb72eb3,rating-1
32c1cc1cd88ce615cf29eb04ff733ce8,rating-1
1daafc54a5f1e7b6f5171a3d53c5b989,rating-1
f607c6e6c6d80567daef50f6ca00ec72,rating-1
1bc5bb9f4957481ec85c733dfc0b51cf,rating-1
1b145829174d1d75772480d025b9bed8,rating-1
e70f384dbb076c8678e39cbdb5cd6222,rating-1
298bc289fb918dc74b3ad4378cff6bd3,rating-1
99b9776dfd3977c85edb255571babead,rating-1
e7d09b7dd87531b2d4ec2768c41f8126,rating-1
8ee52ce32c90ccbc2abd358bc1e6fa12,rating-1
294c5a71faee0d58c3483d1cfdb152d9,rating-1
42c97bf5332c167a7c81145d1f086099,rating-1
7bfe5df5da6a9cbdc37b1eba9d09af31,rating-1
5e70f2ff5bfad8e188bb102ea1f1e2bb,rating-1
d66ce4ab24425c3db6a810fe6a81fb64,rating-1
5461c4aab5e0ca9df2dd6ee488ad8a16,rating-1
326acbc754dcebe914f1f90e7bdcf9ff,rating-1
1b3f5aa7e668ff7641c0b48fde9f0c2b,rating-1
90f85a717e1a988924fd2868ab4b198e,rating-1
e6d2b8fc7891dfca444acf58530460e1,rating-1
3e67297991dae8d181606a57708894e2,rating-1
ada439d307888ab00291c7455d47a03d,rating-1
33e76709ad2a8740f60688627d883e17,rating-1
883848209c2e2868be3355123e530ffb,rating-1
fc97e0fb24a660b355fcf289b99e4a3c,rating-1
44d201a9d7737297aefc5b0bf560c3d7,rating-1
aa1e801e2a7409339de608f06d280094,rating-1
b415fa0c099d26300cf2ff9fe84994bc,rating-1
506bbb7b73f0715c8f6ac4ad6e90b29c,rating-1
02ca511b1787a3729aac60d9abe737d5,rating-1
049c102978c595d3d70e5678a227b36d,rating-1
1150c363f1e196289a9c8c5a819d73b4,rating-1
231c3be0a61d94c7551bf4561efa180e,rating-1
f62e6d90e8717a92bb05f1678fee505a,rating-1
502ecabadaa9602c1db051c67924271b,rating-1
2944c73b9f13106cdb7236720e6ad096,rating-1
b991b3bd7355c88398ecb0e5b2a536d3,rating-1
907a72bbf0170664ad6f124b7624807e,rating-1
28cc15d88a3d96ececb6257c60bcfaf0,rating-1
9deec8e2334885724170b4a431176cbc,rating-1
35ce994b99ddf4c526ef278e00ebb9a8,rating-1
bae21deaa6d5d04e8e41288fab5564d1,rating-1
4fdb417a1ba70ac930746af52998dd9f,rating-1
a1fa693dd6885bcf63d990f367d216b5,rating-1
76bb5b17e3615d3757461362aca0358f,rating-1
2c6b93aae09fbf35a0ca545ef66c7832,rating-1
